Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
738.721294,10L_120212,Cancel,4412,,,-1,,,
738.721304,10L_120212,Insert,4414,1.0,B,138,126700.0,G,
738.721312,10L_120212,Insert,4415,1.0,A,1,127300.0,G,
738.721312,10L_120212,Trade,4415,1.0,A,1,127400.0,,25.0
738.721368,10L_120212,Hedge,4416,0.0,A,125,127000.0,,
738.721403,10L_120212,Hedge,4417,0.0,A,13,127000.0,,
738.721963,10L_120212,Hedge,4418,0.0,B,1,127200.0,,
739.001434,10L_120212,Cancel,4414,,,-138,,,
739.001451,10L_120212,Insert,4419,1.0,B,18,126900.0,G,
739.001464,10L_120212,Insert,4420,1.0,A,79,127500.0,G,
739.215819,10L_120212,Cancel,4419,,,-18,,,
739.215832,10L_120212,Insert,4421,1.0,B,18,126800.0,G,
739.52323,10L_120212,Cancel,4421,,,-18,,,
739.523246,10L_120212,Cancel,4420,,,-79,,,
739.523257,10L_120212,Insert,4422,1.0,B,18,127000.0,G,
739.523268,10L_120212,Insert,4423,1.0,A,79,127700.0,G,
739.748383,10L_120212,Cancel,4422,,,-18,,,
739.748561,10L_120212,Cancel,4423,,,-79,,,
739.748579,10L_120212,Insert,4424,1.0,B,18,126800.0,G,
739.748591,10L_120212,Insert,4425,1.0,A,79,127500.0,G,
740.042179,10L_120212,Cancel,4424,,,-18,,,
740.042195,10L_120212,Cancel,4425,,,-79,,,
740.042207,10L_120212,Insert,4426,1.0,B,18,126700.0,G,
740.042219,10L_120212,Insert,4427,1.0,A,79,127300.0,G,
740.042219,10L_120212,Trade,4427,1.0,A,17,127300.0,,433.0
740.043185,10L_120212,Hedge,4428,0.0,B,17,127100.0,,
740.531618,10L_120212,Cancel,4426,,,-18,,,
740.531632,10L_120212,Cancel,4427,,,-62,,,
740.531643,10L_120212,Insert,4429,1.0,B,27,126600.0,G,
740.53165,10L_120212,Insert,4430,1.0,A,62,127200.0,G,
740.53165,10L_120212,Trade,4430,1.0,A,21,127200.0,,534.0
740.532311,10L_120212,Hedge,4431,0.0,B,21,127100.0,,
740.772436,10L_120212,Cancel,4429,,,-27,,,
740.772444,10L_120212,Cancel,4430,,,-41,,,
740.772453,10L_120212,Insert,4432,1.0,B,39,126700.0,G,
740.772462,10L_120212,Insert,4433,1.0,A,41,127300.0,G,
741.509044,10L_120212,Trade,4433,1.0,A,15,127300.0,,-191.0
741.509652,10L_120212,Cancel,4432,,,-39,,,
741.509672,10L_120212,Cancel,4433,,,-26,,,
741.509738,10L_120212,Insert,4434,1.0,B,39,127000.0,G,
741.50975,10L_120212,Insert,4435,1.0,A,41,127600.0,G,
741.509758,10L_120212,Hedge,4436,0.0,B,15,127400.0,,
741.741894,10L_120212,Cancel,4434,,,-39,,,
741.741907,10L_120212,Cancel,4435,,,-41,,,
741.741919,10L_120212,Insert,4437,1.0,B,54,126800.0,G,
741.741931,10L_120212,Insert,4438,1.0,A,31,127500.0,G,
741.996559,10L_120212,Cancel,4438,,,-31,,,
741.996577,10L_120212,Insert,4439,1.0,A,31,127400.0,G,
742.260017,10L_120212,Cancel,4437,,,-54,,,
742.260108,10L_120212,Cancel,4439,,,-31,,,
742.260122,10L_120212,Insert,4440,1.0,B,54,127100.0,G,
742.260134,10L_120212,Insert,4441,1.0,A,31,127600.0,G,
742.533476,10L_120212,Cancel,4440,,,-54,,,
742.53349,10L_120212,Cancel,4441,,,-31,,,
742.5335,10L_120212,Insert,4442,1.0,B,54,126900.0,G,
742.533512,10L_120212,Insert,4443,1.0,A,31,127500.0,G,
742.776395,10L_120212,Cancel,4443,,,-31,,,
742.77641,10L_120212,Insert,4444,1.0,A,31,127600.0,G,
742.979968,10L_120212,Cancel,4444,,,-31,,,
742.980042,10L_120212,Insert,4445,1.0,A,31,127500.0,G,
742.990903,10L_120212,Trade,4445,1.0,A,2,127500.0,,-26.0
743.0077,10L_120212,Hedge,4446,0.0,B,2,127300.0,,
743.234336,10L_120212,Cancel,4442,,,-54,,,
743.234351,10L_120212,Insert,4447,1.0,B,56,127000.0,G,
743.478596,10L_120212,Cancel,4445,,,-29,,,
743.478612,10L_120212,Insert,4448,1.0,A,30,127600.0,G,
744.715348,10L_120212,Cancel,4447,,,-56,,,
744.715363,10L_120212,Insert,4449,1.0,B,56,126900.0,G,
745.038137,10L_120212,Cancel,4449,,,-56,,,
745.038345,10L_120212,Insert,4450,1.0,B,56,127000.0,G,
745.038359,10L_120212,Cancel,4450,,,-56,,,
745.038385,10L_120212,Insert,4451,1.0,B,56,127100.0,G,
745.202409,10L_120212,Trade,4448,1.0,A,30,127600.0,,-383.0
745.206744,10L_120212,Hedge,4452,0.0,B,30,127400.0,,
745.267223,10L_120212,Cancel,4451,,,-56,,,
745.267236,10L_120212,Insert,4453,1.0,B,86,126500.0,G,
745.267249,10L_120212,Insert,4454,1.0,A,16,127200.0,G,
745.469495,10L_120212,Cancel,4454,,,-16,,,
745.469506,10L_120212,Insert,4455,1.0,A,16,127100.0,G,
746.205886,10L_120212,Cancel,4453,,,-86,,,
746.206118,10L_120212,Cancel,4455,,,-16,,,
746.206133,10L_120212,Insert,4456,1.0,B,86,126700.0,G,
746.206145,10L_120212,Insert,4457,1.0,A,16,127400.0,G,
746.513776,10L_120212,Cancel,4457,,,-16,,,
746.513791,10L_120212,Insert,4458,1.0,A,16,127300.0,G,
746.974005,10L_120212,Cancel,4458,,,-16,,,
746.974019,10L_120212,Insert,4459,1.0,A,16,127400.0,G,
747.296563,10L_120212,Cancel,4459,,,-16,,,
747.296578,10L_120212,Insert,4460,1.0,A,16,127300.0,G,
747.548026,10L_120212,Cancel,4460,,,-16,,,
747.548049,10L_120212,Insert,4461,1.0,A,16,127400.0,G,
747.707031,10L_120212,Cancel,4461,,,-16,,,
747.707044,10L_120212,Insert,4462,1.0,A,16,127300.0,G,
748.297831,10L_120212,Cancel,4462,,,-16,,,
748.297849,10L_120212,Insert,4463,1.0,A,16,127400.0,G,
748.480628,10L_120212,Cancel,4456,,,-86,,,
748.480642,10L_120212,Cancel,4463,,,-16,,,
748.480826,10L_120212,Insert,4464,1.0,B,86,126400.0,G,
748.480841,10L_120212,Insert,4465,1.0,A,16,127000.0,G,
748.480841,10L_120212,Trade,4465,1.0,A,16,127000.0,,406.0
748.481315,10L_120212,Hedge,4466,0.0,B,16,126700.0,,
748.771533,10L_120212,Insert,4467,1.0,A,10,127100.0,G,
749.032315,10L_120212,Cancel,4464,,,-86,,,
749.032331,10L_120212,Cancel,4467,,,-10,,,
749.032339,10L_120212,Insert,4468,1.0,B,102,126500.0,G,
749.032352,10L_120212,Insert,4469,1.0,A,10,127200.0,G,
749.262981,10L_120212,Cancel,4468,,,-102,,,
749.262995,10L_120212,Insert,4470,1.0,B,102,126600.0,G,
749.471558,10L_120212,Cancel,4470,,,-102,,,
749.471571,10L_120212,Cancel,4469,,,-10,,,
749.471582,10L_120212,Insert,4471,1.0,B,102,126500.0,G,
749.471595,10L_120212,Insert,4472,1.0,A,10,127300.0,G,
749.770631,10L_120212,Cancel,4472,,,-10,,,
749.770646,10L_120212,Insert,4473,1.0,A,10,127200.0,G,
750.461603,10L_120212,Cancel,4473,,,-10,,,
750.461787,10L_120212,Insert,4474,1.0,A,10,127100.0,G,
750.78048,10L_120212,Cancel,4471,,,-102,,,
750.780496,10L_120212,Cancel,4474,,,-10,,,
750.780509,10L_120212,Insert,4475,1.0,B,102,126600.0,G,
750.78052,10L_120212,Insert,4476,1.0,A,10,127200.0,G,
750.949564,10L_120212,Trade,4476,1.0,A,10,127200.0,,-127.0
750.958419,10L_120212,Hedge,4477,0.0,B,10,127000.0,,
750.958502,10L_120212,Insert,4478,1.0,A,8,127300.0,G,
751.014886,10L_120212,Cancel,4475,,,-102,,,
751.014894,10L_120212,Cancel,4478,,,-8,,,
751.014923,10L_120212,Insert,4479,1.0,B,112,126500.0,G,
751.014934,10L_120212,Insert,4480,1.0,A,8,127200.0,G,
751.719398,10L_120212,Cancel,4479,,,-112,,,
751.71941,10L_120212,Cancel,4480,,,-8,,,
751.719417,10L_120212,Insert,4481,1.0,B,112,126400.0,G,
751.719428,10L_120212,Insert,4482,1.0,A,8,127000.0,G,
751.727748,10L_120212,Trade,4482,1.0,A,8,127000.0,,-102.0
751.742151,10L_120212,Hedge,4483,0.0,B,8,126800.0,,
751.742199,10L_120212,Insert,4484,1.0,A,6,127100.0,G,
751.999889,10L_120212,Cancel,4484,,,-6,,,
752.000225,10L_120212,Insert,4485,1.0,A,6,127000.0,G,
752.268362,10L_120212,Cancel,4481,,,-112,,,
752.26842,10L_120212,Cancel,4485,,,-6,,,
752.268448,10L_120212,Insert,4486,1.0,B,120,126600.0,G,
752.268462,10L_120212,Insert,4487,1.0,A,6,127300.0,G,
752.493033,10L_120212,Cancel,4487,,,-6,,,
752.493053,10L_120212,Insert,4488,1.0,A,6,127200.0,G,
752.799605,10L_120212,Cancel,4486,,,-120,,,
752.79962,10L_120212,Cancel,4488,,,-6,,,
752.799627,10L_120212,Insert,4489,1.0,B,120,126100.0,G,
752.79964,10L_120212,Insert,4490,1.0,A,6,126700.0,G,
752.79964,10L_120212,Trade,4490,1.0,A,6,126900.0,,152.0
752.800741,10L_120212,Hedge,4491,0.0,B,6,126600.0,,
753.496631,10L_120212,Cancel,4489,,,-120,,,
753.496646,10L_120212,Insert,4492,1.0,B,126,126300.0,G,
753.496686,10L_120212,Insert,4493,1.0,A,5,126800.0,G,
753.496686,10L_120212,Trade,4493,1.0,A,5,126800.0,,127.0
753.49692,10L_120212,Hedge,4494,0.0,B,5,126600.0,,
753.763523,10L_120212,Cancel,4492,,,-126,,,
753.76356,10L_120212,Insert,4495,1.0,B,131,125900.0,G,
753.763574,10L_120212,Insert,4496,1.0,A,4,126500.0,G,
753.763574,10L_120212,Trade,4496,1.0,A,4,126800.0,,101.0
753.764991,10L_120212,Hedge,4497,0.0,B,4,126300.0,,
754.050676,10L_120212,Cancel,4495,,,-131,,,
754.050692,10L_120212,Insert,4498,1.0,B,135,126900.0,G,
754.050692,10L_120212,Trade,4498,1.0,B,135,126800.0,,3424.0
754.050832,10L_120212,Insert,4499,1.0,A,4,127500.0,G,
754.051525,10L_120212,Hedge,4500,0.0,A,135,127000.0,,
754.286194,10L_120212,Insert,4501,1.0,B,18,127000.0,G,
754.463476,10L_120212,Trade,4501,1.0,B,18,127000.0,,-229.0
754.464118,10L_120212,Cancel,4499,,,-4,,,
754.464127,10L_120212,Insert,4502,1.0,B,18,126500.0,G,
754.464137,10L_120212,Insert,4503,1.0,A,80,127200.0,G,
754.464147,10L_120212,Hedge,4504,0.0,A,18,126700.0,,
754.793295,10L_120212,Cancel,4502,,,-18,,,
754.793309,10L_120212,Cancel,4503,,,-80,,,
754.793317,10L_120212,Insert,4505,1.0,B,11,126700.0,G,
754.793331,10L_120212,Insert,4506,1.0,A,98,127300.0,G,
754.794305,10L_120212,Cancel,4506,,,-98,,,
754.794313,10L_120212,Insert,4507,1.0,A,98,127100.0,G,
754.982617,10L_120212,Cancel,4505,,,-11,,,
754.982624,10L_120212,Cancel,4507,,,-98,,,
754.982632,10L_120212,Insert,4508,1.0,B,11,126600.0,G,
754.982643,10L_120212,Insert,4509,1.0,A,98,127200.0,G,
755.286922,10L_120212,Cancel,4508,,,-11,,,
755.286932,10L_120212,Insert,4510,1.0,B,11,126500.0,G,
755.340838,10L_120212,Cancel,4510,,,-11,,,
755.340881,10L_120212,Insert,4511,1.0,B,11,126700.0,G,
755.460734,10L_120212,Cancel,4511,,,-11,,,
755.460742,10L_120212,Cancel,4509,,,-98,,,
755.460749,10L_120212,Insert,4512,1.0,B,11,126400.0,G,
755.46076,10L_120212,Insert,4513,1.0,A,98,127100.0,G,
755.601383,10L_120212,Cancel,4513,,,-98,,,
755.601396,10L_120212,Insert,4514,1.0,A,98,126900.0,G,
755.733787,10L_120212,Cancel,4512,,,-11,,,
755.733795,10L_120212,Cancel,4514,,,-98,,,
755.733803,10L_120212,Insert,4515,1.0,B,11,126900.0,G,
755.733814,10L_120212,Insert,4516,1.0,A,98,127500.0,G,
755.975215,10L_120212,Cancel,4515,,,-11,,,
755.975226,10L_120212,Cancel,4516,,,-98,,,
755.975237,10L_120212,Insert,4517,1.0,B,11,126700.0,G,
755.975247,10L_120212,Insert,4518,1.0,A,98,127400.0,G,
756.469451,10L_120212,Cancel,4517,,,-11,,,
756.469462,10L_120212,Cancel,4518,,,-98,,,
756.46947,10L_120212,Insert,4519,1.0,B,11,126900.0,G,
756.469482,10L_120212,Insert,4520,1.0,A,98,127500.0,G,
756.788752,10L_120212,Cancel,4519,,,-11,,,
756.788762,10L_120212,Cancel,4520,,,-98,,,
756.788769,10L_120212,Insert,4521,1.0,B,11,127000.0,G,
756.788781,10L_120212,Insert,4522,1.0,A,98,127600.0,G,
756.972511,10L_120212,Cancel,4521,,,-11,,,
756.972523,10L_120212,Insert,4523,1.0,B,11,126900.0,G,
757.276358,10L_120212,Cancel,4523,,,-11,,,
757.276437,10L_120212,Insert,4524,1.0,B,11,127000.0,G,
757.468472,10L_120212,Cancel,4524,,,-11,,,
757.468481,10L_120212,Cancel,4522,,,-98,,,
757.468488,10L_120212,Insert,4525,1.0,B,11,127100.0,G,
757.468501,10L_120212,Insert,4526,1.0,A,98,127700.0,G,
758.251066,10L_120212,Cancel,4525,,,-11,,,
758.251079,10L_120212,Cancel,4526,,,-98,,,
758.251086,10L_120212,Insert,4527,1.0,B,11,126900.0,G,
758.251097,10L_120212,Insert,4528,1.0,A,98,127600.0,G,
758.511755,10L_120212,Cancel,4528,,,-98,,,
758.511765,10L_120212,Insert,4529,1.0,A,98,127500.0,G,
758.77445,10L_120212,Cancel,4527,,,-11,,,
758.774458,10L_120212,Cancel,4529,,,-98,,,
758.774465,10L_120212,Insert,4530,1.0,B,11,126700.0,G,
758.774476,10L_120212,Insert,4531,1.0,A,98,127400.0,G,
759.043261,10L_120212,Cancel,4530,,,-11,,,
759.04327,10L_120212,Cancel,4531,,,-98,,,
759.043277,10L_120212,Insert,4532,1.0,B,11,126600.0,G,
759.043284,10L_120212,Insert,4533,1.0,A,98,127300.0,G,
759.219854,10L_120212,Cancel,4532,,,-11,,,
759.219863,10L_120212,Cancel,4533,,,-98,,,
759.21987,10L_120212,Insert,4534,1.0,B,11,126800.0,G,
759.219882,10L_120212,Insert,4535,1.0,A,98,127400.0,G,
759.532989,10L_120212,Cancel,4534,,,-11,,,
759.533001,10L_120212,Insert,4536,1.0,B,11,126700.0,G,
759.769811,10L_120212,Cancel,4535,,,-98,,,
759.769826,10L_120212,Insert,4537,1.0,A,98,127300.0,G,
759.807475,10L_120212,Cancel,4536,,,-11,,,
759.807486,10L_120212,Insert,4538,1.0,B,11,126800.0,G,
760.001885,10L_120212,Cancel,4538,,,-11,,,
760.001894,10L_120212,Cancel,4537,,,-98,,,
760.001901,10L_120212,Insert,4539,1.0,B,11,126900.0,G,
760.001911,10L_120212,Insert,4540,1.0,A,98,127500.0,G,
760.050488,10L_120212,Cancel,4540,,,-98,,,
760.050649,10L_120212,Insert,4541,1.0,A,98,127300.0,G,
760.252288,10L_120212,Cancel,4539,,,-11,,,
760.252297,10L_120212,Cancel,4541,,,-98,,,
760.252306,10L_120212,Insert,4542,1.0,B,11,127000.0,G,
760.252316,10L_120212,Insert,4543,1.0,A,98,127600.0,G,
760.50788,10L_120212,Cancel,4542,,,-11,,,
760.50789,10L_120212,Insert,4544,1.0,B,11,126900.0,G,
760.776007,10L_120212,Cancel,4543,,,-98,,,
760.776017,10L_120212,Insert,4545,1.0,A,98,127400.0,G,
760.776532,10L_120212,Cancel,4545,,,-98,,,
760.77655,10L_120212,Insert,4546,1.0,A,98,127200.0,G,
760.974324,10L_120212,Cancel,4546,,,-98,,,
760.974377,10L_120212,Insert,4547,1.0,A,98,127400.0,G,
760.974851,10L_120212,Cancel,4547,,,-98,,,
760.974921,10L_120212,Insert,4548,1.0,A,98,127200.0,G,
761.299554,10L_120212,Cancel,4544,,,-11,,,
761.299566,10L_120212,Cancel,4548,,,-98,,,
761.299574,10L_120212,Insert,4549,1.0,B,11,126700.0,G,
761.299582,10L_120212,Insert,4550,1.0,A,98,127300.0,G,
761.784073,10L_120212,Cancel,4549,,,-11,,,
761.784084,10L_120212,Cancel,4550,,,-98,,,
761.784093,10L_120212,Insert,4551,1.0,B,11,126500.0,G,
761.784103,10L_120212,Insert,4552,1.0,A,98,127100.0,G,
762.018542,10L_120212,Cancel,4551,,,-11,,,
762.018554,10L_120212,Cancel,4552,,,-98,,,
762.018562,10L_120212,Insert,4553,1.0,B,11,126400.0,G,
762.018573,10L_120212,Insert,4554,1.0,A,98,127000.0,G,
762.289226,10L_120212,Cancel,4554,,,-98,,,
762.289242,10L_120212,Insert,4555,1.0,A,98,127100.0,G,
762.782455,10L_120212,Cancel,4553,,,-11,,,
762.782473,10L_120212,Cancel,4555,,,-98,,,
762.782515,10L_120212,Insert,4556,1.0,B,11,126500.0,G,
762.782526,10L_120212,Insert,4557,1.0,A,98,127000.0,G,
762.783192,10L_120212,Cancel,4557,,,-98,,,
762.783207,10L_120212,Insert,4558,1.0,A,98,126800.0,G,
763.002444,10L_120212,Cancel,4556,,,-11,,,
763.002456,10L_120212,Cancel,4558,,,-98,,,
763.002464,10L_120212,Insert,4559,1.0,B,11,126700.0,G,
763.002475,10L_120212,Insert,4560,1.0,A,98,127400.0,G,
763.181751,10L_120212,Trade,4559,1.0,B,11,126700.0,,-139.0
763.209197,10L_120212,Hedge,4561,0.0,A,11,126900.0,,
763.245671,10L_120212,Cancel,4560,,,-98,,,
763.24568,10L_120212,Insert,4562,1.0,A,109,127300.0,G,
763.956284,10L_120212,Cancel,4562,,,-109,,,
763.956293,10L_120212,Insert,4563,1.0,B,8,126800.0,G,
763.956302,10L_120212,Insert,4564,1.0,A,109,127500.0,G,
764.207159,10L_120212,Trade,4563,1.0,B,8,126800.0,,-101.0
764.245077,10L_120212,Hedge,4565,0.0,A,8,127100.0,,
764.245134,10L_120212,Insert,4566,1.0,B,7,126700.0,G,
764.284406,10L_120212,Cancel,4566,,,-7,,,
764.284417,10L_120212,Cancel,4564,,,-109,,,
764.284426,10L_120212,Insert,4567,1.0,B,7,126900.0,G,
764.284436,10L_120212,Insert,4568,1.0,A,117,127600.0,G,
764.503198,10L_120212,Cancel,4567,,,-7,,,
764.503405,10L_120212,Insert,4569,1.0,B,7,127100.0,G,
764.727123,10L_120212,Cancel,4568,,,-117,,,
764.727297,10L_120212,Insert,4570,1.0,A,117,127700.0,G,
764.967041,10L_120212,Cancel,4569,,,-7,,,
764.967052,10L_120212,Cancel,4570,,,-117,,,
764.967061,10L_120212,Insert,4571,1.0,B,7,127200.0,G,
764.967072,10L_120212,Insert,4572,1.0,A,117,127800.0,G,
765.224059,10L_120212,Cancel,4572,,,-117,,,
765.224074,10L_120212,Insert,4573,1.0,A,117,127900.0,G,
765.498259,10L_120212,Cancel,4571,,,-7,,,
765.498276,10L_120212,Insert,4574,1.0,B,7,127300.0,G,
765.498276,10L_120212,Trade,4574,1.0,B,7,127300.0,,178.0
765.498756,10L_120212,Hedge,4575,0.0,A,7,127500.0,,
765.718823,10L_120212,Cancel,4573,,,-117,,,
765.718836,10L_120212,Insert,4576,1.0,B,5,127700.0,G,
765.718849,10L_120212,Insert,4577,1.0,A,124,128300.0,G,
765.969379,10L_120212,Cancel,4576,,,-5,,,
765.969472,10L_120212,Insert,4578,1.0,B,5,127600.0,G,
766.471001,10L_120212,Cancel,4578,,,-5,,,
766.471019,10L_120212,Cancel,4577,,,-124,,,
766.47103,10L_120212,Insert,4579,1.0,B,5,127700.0,G,
766.471072,10L_120212,Insert,4580,1.0,A,124,128400.0,G,
766.7771,10L_120212,Cancel,4579,,,-5,,,
766.777182,10L_120212,Cancel,4580,,,-124,,,
766.777395,10L_120212,Insert,4581,1.0,B,5,127500.0,G,
766.77741,10L_120212,Insert,4582,1.0,A,124,128200.0,G,
767.5256,10L_120212,Cancel,4582,,,-124,,,
767.525615,10L_120212,Insert,4583,1.0,A,124,128100.0,G,
767.762037,10L_120212,Cancel,4581,,,-5,,,
767.762089,10L_120212,Insert,4584,1.0,B,5,127400.0,G,
768.010357,10L_120212,Cancel,4584,,,-5,,,
768.01037,10L_120212,Cancel,4583,,,-124,,,
768.010381,10L_120212,Insert,4585,1.0,B,5,127500.0,G,
768.010395,10L_120212,Insert,4586,1.0,A,124,128200.0,G,
768.282879,10L_120212,Cancel,4585,,,-5,,,
768.282895,10L_120212,Cancel,4586,,,-124,,,
768.282906,10L_120212,Insert,4587,1.0,B,5,127900.0,G,
768.282906,10L_120212,Trade,4587,1.0,B,5,127900.0,,128.0
768.282955,10L_120212,Insert,4588,1.0,A,124,128400.0,G,
768.283357,10L_120212,Hedge,4589,0.0,A,5,128100.0,,
768.466583,10L_120212,Cancel,4588,,,-124,,,
768.466758,10L_120212,Insert,4590,1.0,B,5,127800.0,G,
768.466781,10L_120212,Insert,4591,1.0,A,129,128500.0,G,
768.796389,10L_120212,Cancel,4590,,,-5,,,
768.796405,10L_120212,Cancel,4591,,,-129,,,
768.796416,10L_120212,Insert,4592,1.0,B,5,127600.0,G,
768.796428,10L_120212,Insert,4593,1.0,A,129,128300.0,G,
768.840178,10L_120212,Trade,4592,1.0,B,5,127600.0,,-64.0
768.856978,10L_120212,Hedge,4594,0.0,A,5,128000.0,,
768.857015,10L_120212,Insert,4595,1.0,B,4,127400.0,G,
768.961706,10L_120212,Cancel,4595,,,-4,,,
768.961717,10L_120212,Cancel,4593,,,-129,,,
768.961761,10L_120212,Insert,4596,1.0,B,4,127800.0,G,
768.961771,10L_120212,Insert,4597,1.0,A,134,128400.0,G,
769.231896,10L_120212,Cancel,4596,,,-4,,,
769.231912,10L_120212,Insert,4598,1.0,B,4,127700.0,G,
769.795551,10L_120212,Trade,4598,1.0,B,4,127700.0,,-51.0
769.807478,10L_120212,Hedge,4599,0.0,A,4,127800.0,,
769.807531,10L_120212,Insert,4600,1.0,B,1,127500.0,G,
770.039781,10L_120212,Cancel,4597,,,-134,,,
770.039815,10L_120212,Insert,4601,1.0,A,138,128200.0,G,
770.231165,10L_120212,Cancel,4600,,,-1,,,
770.231175,10L_120212,Cancel,4601,,,-138,,,
770.231183,10L_120212,Insert,4602,1.0,B,1,127700.0,G,
770.231195,10L_120212,Insert,4603,1.0,A,138,128300.0,G,
770.496926,10L_120212,Cancel,4602,,,-1,,,
770.496941,10L_120212,Cancel,4603,,,-138,,,
770.496948,10L_120212,Insert,4604,1.0,B,1,127600.0,G,
770.49696,10L_120212,Insert,4605,1.0,A,138,128200.0,G,
770.726342,10L_120212,Cancel,4604,,,-1,,,
770.726459,10L_120212,Insert,4606,1.0,B,1,127500.0,G,
771.240369,10L_120212,Cancel,4606,,,-1,,,
771.24044,10L_120212,Cancel,4605,,,-138,,,
771.24045,10L_120212,Insert,4607,1.0,B,1,127700.0,G,
771.240461,10L_120212,Insert,4608,1.0,A,138,128400.0,G,
771.54295,10L_120212,Cancel,4607,,,-1,,,
771.543013,10L_120212,Cancel,4608,,,-138,,,
771.543023,10L_120212,Insert,4609,1.0,B,1,127500.0,G,
771.543033,10L_120212,Insert,4610,1.0,A,138,128200.0,G,
771.664285,10L_120212,Trade,4609,1.0,B,1,127500.0,,-13.0
771.69291,10L_120212,Hedge,4611,0.0,A,1,127800.0,,
771.956242,10L_120212,Cancel,4610,,,-138,,,
771.956333,10L_120212,Insert,4615,1.0,A,139,128400.0,G,
772.535024,10L_120212,Cancel,4615,,,-139,,,
772.535038,10L_120212,Insert,4616,1.0,A,139,128500.0,G,
773.016512,10L_120212,Cancel,4616,,,-139,,,
773.016624,10L_120212,Insert,4619,1.0,A,139,128700.0,G,
773.797488,10L_120212,Cancel,4619,,,-139,,,
773.797599,10L_120212,Insert,4622,1.0,A,139,128600.0,G,
774.000425,10L_120212,Cancel,4622,,,-139,,,
774.000527,10L_120212,Insert,4624,1.0,A,139,128500.0,G,
774.269243,10L_120212,Cancel,4624,,,-139,,,
774.269344,10L_120212,Insert,4626,1.0,A,139,128400.0,G,
774.728765,10L_120212,Cancel,4626,,,-139,,,
774.728786,10L_120212,Insert,4627,1.0,A,139,128300.0,G,
775.016624,10L_120212,Cancel,4627,,,-139,,,
775.016638,10L_120212,Insert,4628,1.0,A,139,128400.0,G,
775.548971,10L_120212,Cancel,4628,,,-139,,,
775.548985,10L_120212,Insert,4629,1.0,A,139,128300.0,G,
776.039736,10L_120212,Cancel,4629,,,-139,,,
776.039866,10L_120212,Insert,4631,1.0,A,139,128400.0,G,
776.798247,10L_120212,Cancel,4631,,,-139,,,
776.798367,10L_120212,Insert,4633,1.0,A,139,128200.0,G,
777.052701,10L_120212,Cancel,4633,,,-139,,,
777.052826,10L_120212,Insert,4635,1.0,A,139,128400.0,G,
777.772353,10L_120212,Cancel,4635,,,-139,,,
777.772478,10L_120212,Insert,4637,1.0,A,139,128200.0,G,
778.205778,10L_120212,Cancel,4637,,,-139,,,
778.206116,10L_120212,Insert,4639,1.0,A,139,128000.0,G,
778.219743,10L_120212,Cancel,4639,,,-139,,,
778.219825,10L_120212,Insert,4641,1.0,A,139,128100.0,G,
778.483077,10L_120212,Cancel,4641,,,-139,,,
778.48318,10L_120212,Insert,4643,1.0,A,139,128200.0,G,
778.961935,10L_120212,Cancel,4643,,,-139,,,
778.961946,10L_120212,Insert,4646,1.0,A,139,128300.0,G,
779.230303,10L_120212,Cancel,4646,,,-139,,,
779.230316,10L_120212,Insert,4647,1.0,A,139,128200.0,G,
779.509763,10L_120212,Cancel,4647,,,-139,,,
779.510212,10L_120212,Insert,4649,1.0,A,139,128400.0,G,
779.744723,10L_120212,Cancel,4649,,,-139,,,
779.744745,10L_120212,Insert,4650,1.0,A,139,128200.0,G,
780.011991,10L_120212,Cancel,4650,,,-139,,,
780.012118,10L_120212,Insert,4652,1.0,A,139,128400.0,G,
780.530017,10L_120212,Cancel,4652,,,-139,,,
780.530109,10L_120212,Insert,4655,1.0,A,139,128200.0,G,
780.706739,10L_120212,Cancel,4655,,,-139,,,
780.706932,10L_120212,Insert,4657,1.0,A,139,128100.0,G,
781.028042,10L_120212,Cancel,4657,,,-139,,,
781.028469,10L_120212,Insert,4659,1.0,A,139,128400.0,G,
781.767292,10L_120212,Cancel,4659,,,-139,,,
781.767609,10L_120212,Insert,4661,1.0,A,139,128300.0,G,
781.963363,10L_120212,Cancel,4661,,,-139,,,
781.963449,10L_120212,Insert,4664,1.0,A,139,128600.0,G,
782.219968,10L_120212,Cancel,4664,,,-139,,,
782.219981,10L_120212,Insert,4665,1.0,A,139,128500.0,G,
782.506256,10L_120212,Cancel,4665,,,-139,,,
782.506328,10L_120212,Insert,4666,1.0,A,139,128300.0,G,
782.547988,10L_120212,Cancel,4666,,,-139,,,
782.548358,10L_120212,Insert,4668,1.0,A,139,128700.0,G,
782.77217,10L_120212,Cancel,4668,,,-139,,,
782.772267,10L_120212,Insert,4670,1.0,A,139,128600.0,G,
782.96766,10L_120212,Cancel,4670,,,-139,,,
782.967675,10L_120212,Insert,4671,1.0,A,139,128700.0,G,
783.223089,10L_120212,Cancel,4671,,,-139,,,
783.223105,10L_120212,Insert,4672,1.0,A,139,128600.0,G,
783.483163,10L_120212,Cancel,4672,,,-139,,,
783.483284,10L_120212,Insert,4674,1.0,A,139,128400.0,G,
783.708738,10L_120212,Cancel,4674,,,-139,,,
783.708855,10L_120212,Insert,4676,1.0,A,139,128600.0,G,
783.994087,10L_120212,Cancel,4676,,,-139,,,
783.994203,10L_120212,Insert,4678,1.0,A,139,128500.0,G,
784.708425,10L_120212,Cancel,4678,,,-139,,,
