Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
770.039239,AlphaPL_411325,Cancel,2475,,,-200,,,
770.039505,AlphaPL_411325,Insert,2476,1.0,A,200,128000.0,G,
770.231042,AlphaPL_411325,Cancel,2476,,,-200,,,
770.231138,AlphaPL_411325,Insert,2477,1.0,A,200,128100.0,G,
770.496626,AlphaPL_411325,Cancel,2477,,,-200,,,
770.496718,AlphaPL_411325,Insert,2478,1.0,A,200,128000.0,G,
771.2396,AlphaPL_411325,Cancel,2478,,,-200,,,
771.239928,AlphaPL_411325,Insert,2479,1.0,A,200,128200.0,G,
771.541532,AlphaPL_411325,Cancel,2479,,,-200,,,
771.541949,AlphaPL_411325,Insert,2480,1.0,A,200,128000.0,G,
771.955998,AlphaPL_411325,Cancel,2480,,,-200,,,
771.956554,AlphaPL_411325,Insert,2481,1.0,A,200,128200.0,G,
772.534781,AlphaPL_411325,Cancel,2481,,,-200,,,
772.534871,AlphaPL_411325,Insert,2482,1.0,A,200,128300.0,G,
773.016065,AlphaPL_411325,Cancel,2482,,,-200,,,
773.016295,AlphaPL_411325,Insert,2483,1.0,A,200,128500.0,G,
773.797083,AlphaPL_411325,Cancel,2483,,,-200,,,
773.797449,AlphaPL_411325,Insert,2484,1.0,A,200,128400.0,G,
773.99984,AlphaPL_411325,Cancel,2484,,,-200,,,
774.00006,AlphaPL_411325,Insert,2485,1.0,A,200,128300.0,G,
774.268851,AlphaPL_411325,Cancel,2485,,,-200,,,
774.268927,AlphaPL_411325,Insert,2486,1.0,A,200,128200.0,G,
774.728134,AlphaPL_411325,Cancel,2486,,,-200,,,
774.729068,AlphaPL_411325,Insert,2487,1.0,A,200,128100.0,G,
775.016171,AlphaPL_411325,Cancel,2487,,,-200,,,
775.016264,AlphaPL_411325,Insert,2488,1.0,A,200,128200.0,G,
775.548592,AlphaPL_411325,Cancel,2488,,,-200,,,
775.549103,AlphaPL_411325,Insert,2489,1.0,A,200,128100.0,G,
776.039444,AlphaPL_411325,Cancel,2489,,,-200,,,
776.039709,AlphaPL_411325,Insert,2490,1.0,A,200,128200.0,G,
776.797505,AlphaPL_411325,Cancel,2490,,,-200,,,
776.797856,AlphaPL_411325,Insert,2491,1.0,A,200,128000.0,G,
777.052249,AlphaPL_411325,Cancel,2491,,,-200,,,
777.052539,AlphaPL_411325,Insert,2492,1.0,A,200,128200.0,G,
777.771626,AlphaPL_411325,Cancel,2492,,,-200,,,
777.771802,AlphaPL_411325,Insert,2493,1.0,A,200,128000.0,G,
778.153423,AlphaPL_411325,Trade,2493,1.0,A,38,128000.0,,-486.0
778.219576,AlphaPL_411325,Cancel,2493,,,-162,,,
778.219664,AlphaPL_411325,Insert,2494,1.0,B,38,127700.0,G,
778.219713,AlphaPL_411325,Insert,2495,1.0,A,162,127900.0,G,
778.482753,AlphaPL_411325,Cancel,2495,,,-162,,,
778.482869,AlphaPL_411325,Cancel,2494,,,-38,,,
778.482897,AlphaPL_411325,Insert,2496,1.0,A,162,128000.0,G,
778.482924,AlphaPL_411325,Insert,2497,1.0,B,38,127800.0,G,
778.564163,AlphaPL_411325,Trade,2497,1.0,B,38,127800.0,,-486.0
778.961523,AlphaPL_411325,Cancel,2496,,,-162,,,
778.962265,AlphaPL_411325,Insert,2498,1.0,A,200,128100.0,G,
779.230052,AlphaPL_411325,Cancel,2498,,,-200,,,
779.230115,AlphaPL_411325,Insert,2499,1.0,A,200,128000.0,G,
779.509324,AlphaPL_411325,Cancel,2499,,,-200,,,
779.509416,AlphaPL_411325,Insert,2500,1.0,A,200,128200.0,G,
780.162219,AlphaPL_411325,Trade,2500,1.0,A,11,128200.0,,-141.0
780.253969,AlphaPL_411325,Insert,2501,1.0,B,11,127900.0,G,
780.474194,AlphaPL_411325,Trade,2501,1.0,B,11,127900.0,,-141.0
780.529385,AlphaPL_411325,Cancel,2500,,,-189,,,
780.530356,AlphaPL_411325,Insert,2502,1.0,A,200,128000.0,G,
780.706027,AlphaPL_411325,Cancel,2502,,,-200,,,
780.706266,AlphaPL_411325,Insert,2503,1.0,A,200,127900.0,G,
781.027225,AlphaPL_411325,Cancel,2503,,,-200,,,
781.027827,AlphaPL_411325,Insert,2504,1.0,A,200,128200.0,G,
781.766805,AlphaPL_411325,Cancel,2504,,,-200,,,
781.767074,AlphaPL_411325,Insert,2505,1.0,A,200,128100.0,G,
781.962314,AlphaPL_411325,Cancel,2505,,,-200,,,
781.963635,AlphaPL_411325,Insert,2506,1.0,A,200,128400.0,G,
782.219851,AlphaPL_411325,Cancel,2506,,,-200,,,
782.219914,AlphaPL_411325,Insert,2507,1.0,A,200,128300.0,G,
782.547668,AlphaPL_411325,Cancel,2507,,,-200,,,
782.547951,AlphaPL_411325,Insert,2508,1.0,A,200,128500.0,G,
782.771536,AlphaPL_411325,Cancel,2508,,,-200,,,
782.771608,AlphaPL_411325,Insert,2509,1.0,A,200,128400.0,G,
782.967225,AlphaPL_411325,Cancel,2509,,,-200,,,
782.96769,AlphaPL_411325,Insert,2510,1.0,A,200,128500.0,G,
783.222488,AlphaPL_411325,Cancel,2510,,,-200,,,
783.222538,AlphaPL_411325,Insert,2511,1.0,A,200,128400.0,G,
783.482573,AlphaPL_411325,Cancel,2511,,,-200,,,
783.48276,AlphaPL_411325,Insert,2512,1.0,A,200,128200.0,G,
783.708,AlphaPL_411325,Cancel,2512,,,-200,,,
783.708094,AlphaPL_411325,Insert,2513,1.0,A,200,128400.0,G,
783.993712,AlphaPL_411325,Cancel,2513,,,-200,,,
783.994036,AlphaPL_411325,Insert,2514,1.0,A,200,128300.0,G,
784.766883,AlphaPL_411325,Cancel,2514,,,-200,,,
784.766983,AlphaPL_411325,Insert,2515,1.0,A,200,128400.0,G,
784.980435,AlphaPL_411325,Cancel,2515,,,-200,,,
784.980531,AlphaPL_411325,Insert,2516,1.0,A,200,128300.0,G,
785.543234,AlphaPL_411325,Cancel,2516,,,-200,,,
785.543599,AlphaPL_411325,Insert,2517,1.0,A,200,128200.0,G,
785.707077,AlphaPL_411325,Cancel,2517,,,-200,,,
785.707208,AlphaPL_411325,Insert,2518,1.0,A,200,128500.0,G,
786.014744,AlphaPL_411325,Cancel,2518,,,-200,,,
786.014919,AlphaPL_411325,Insert,2519,1.0,A,200,128200.0,G,
786.226785,AlphaPL_411325,Cancel,2519,,,-200,,,
786.227022,AlphaPL_411325,Insert,2520,1.0,A,200,128300.0,G,
786.524225,AlphaPL_411325,Cancel,2520,,,-200,,,
786.524532,AlphaPL_411325,Insert,2521,1.0,A,200,128500.0,G,
787.781985,AlphaPL_411325,Cancel,2521,,,-200,,,
787.782174,AlphaPL_411325,Insert,2522,1.0,A,200,128400.0,G,
791.2625,AlphaPL_411325,Cancel,2522,,,-200,,,
791.262889,AlphaPL_411325,Insert,2523,1.0,A,200,128500.0,G,
791.737022,AlphaPL_411325,Cancel,2523,,,-200,,,
791.737117,AlphaPL_411325,Insert,2524,1.0,A,200,128300.0,G,
791.964801,AlphaPL_411325,Cancel,2524,,,-200,,,
791.964912,AlphaPL_411325,Insert,2525,1.0,A,200,128200.0,G,
792.476368,AlphaPL_411325,Cancel,2525,,,-200,,,
792.476483,AlphaPL_411325,Insert,2526,1.0,A,200,128100.0,G,
792.536469,AlphaPL_411325,Trade,2526,1.0,A,36,128100.0,,-461.0
792.736085,AlphaPL_411325,Insert,2527,1.0,B,36,128000.0,G,
792.736085,AlphaPL_411325,Trade,2527,1.0,B,36,128000.0,,922.0
792.973244,AlphaPL_411325,Cancel,2526,,,-164,,,
792.973395,AlphaPL_411325,Insert,2528,1.0,A,200,128200.0,G,
793.524336,AlphaPL_411325,Cancel,2528,,,-200,,,
793.52453,AlphaPL_411325,Insert,2529,1.0,A,200,128300.0,G,
794.465986,AlphaPL_411325,Cancel,2529,,,-200,,,
794.46628,AlphaPL_411325,Insert,2530,1.0,A,200,128400.0,G,
794.739936,AlphaPL_411325,Cancel,2530,,,-200,,,
794.740132,AlphaPL_411325,Insert,2531,1.0,A,200,128300.0,G,
795.295482,AlphaPL_411325,Cancel,2531,,,-200,,,
795.297086,AlphaPL_411325,Insert,2532,1.0,A,200,128400.0,G,
795.532187,AlphaPL_411325,Cancel,2532,,,-200,,,
795.532312,AlphaPL_411325,Insert,2533,1.0,A,200,128500.0,G,
795.716984,AlphaPL_411325,Cancel,2533,,,-200,,,
795.717216,AlphaPL_411325,Insert,2534,1.0,A,200,128400.0,G,
796.765257,AlphaPL_411325,Cancel,2534,,,-200,,,
796.765388,AlphaPL_411325,Insert,2535,1.0,A,200,128500.0,G,
797.29984,AlphaPL_411325,Cancel,2535,,,-200,,,
797.299907,AlphaPL_411325,Insert,2536,1.0,A,200,128300.0,G,
797.520395,AlphaPL_411325,Cancel,2536,,,-200,,,
797.520484,AlphaPL_411325,Insert,2537,1.0,A,200,128400.0,G,
797.797738,AlphaPL_411325,Cancel,2537,,,-200,,,
797.797839,AlphaPL_411325,Insert,2538,1.0,A,200,128300.0,G,
798.282422,AlphaPL_411325,Cancel,2538,,,-200,,,
798.282751,AlphaPL_411325,Insert,2539,1.0,A,200,128100.0,G,
798.532758,AlphaPL_411325,Cancel,2539,,,-200,,,
798.534172,AlphaPL_411325,Insert,2540,1.0,A,200,127900.0,G,
798.938623,AlphaPL_411325,Trade,2540,1.0,A,28,127900.0,,-358.0
798.985888,AlphaPL_411325,Insert,2541,1.0,B,28,127700.0,G,
798.986723,AlphaPL_411325,Trade,2541,1.0,B,2,127700.0,,-26.0
799.2623,AlphaPL_411325,Cancel,2540,,,-172,,,
799.262333,AlphaPL_411325,Cancel,2541,,,-26,,,
799.262355,AlphaPL_411325,Insert,2542,1.0,A,174,128000.0,G,
799.262367,AlphaPL_411325,Insert,2543,1.0,B,26,127800.0,G,
799.263308,AlphaPL_411325,Trade,2543,1.0,B,2,127800.0,,-26.0
799.495587,AlphaPL_411325,Cancel,2542,,,-174,,,
799.495776,AlphaPL_411325,Cancel,2543,,,-24,,,
799.495854,AlphaPL_411325,Insert,2544,1.0,A,176,127900.0,G,
799.495869,AlphaPL_411325,Insert,2545,1.0,B,24,127700.0,G,
799.496431,AlphaPL_411325,Trade,2545,1.0,B,2,127700.0,,-26.0
799.800855,AlphaPL_411325,Cancel,2544,,,-176,,,
799.800906,AlphaPL_411325,Cancel,2545,,,-22,,,
799.800937,AlphaPL_411325,Insert,2546,1.0,A,178,127500.0,G,
799.800937,AlphaPL_411325,Trade,2546,1.0,A,59,127500.0,,1504.0
799.80116,AlphaPL_411325,Insert,2547,1.0,B,22,127400.0,G,
799.88791,AlphaPL_411325,Trade,2546,1.0,A,74,127500.0,,-944.0
800.047943,AlphaPL_411325,Trade,2547,1.0,B,10,127400.0,,-127.0
800.048078,AlphaPL_411325,Trade,2547,1.0,B,2,127400.0,,-25.0
800.048206,AlphaPL_411325,Trade,2547,1.0,B,10,127400.0,,-127.0
800.04861,AlphaPL_411325,Insert,2548,1.0,B,133,127400.0,G,
800.04861,AlphaPL_411325,Trade,2548,1.0,B,35,127400.0,,892.0
800.048787,AlphaPL_411325,Trade,2548,1.0,B,45,127400.0,,-573.0
800.049126,AlphaPL_411325,Trade,2548,1.0,B,45,127400.0,,-573.0
800.049283,AlphaPL_411325,Trade,2548,1.0,B,8,127400.0,,-102.0
800.225687,AlphaPL_411325,Trade,2546,1.0,A,15,127500.0,,-191.0
800.252276,AlphaPL_411325,Insert,2549,1.0,B,15,127300.0,G,
800.252886,AlphaPL_411325,Trade,2546,1.0,A,30,127500.0,,-382.0
800.253433,AlphaPL_411325,Insert,2550,1.0,A,155,127500.0,G,
800.253509,AlphaPL_411325,Trade,2550,1.0,A,5,127500.0,,-64.0
800.253785,AlphaPL_411325,Trade,2550,1.0,A,45,127500.0,,-574.0
800.253942,AlphaPL_411325,Trade,2550,1.0,A,45,127500.0,,-574.0
800.254234,AlphaPL_411325,Trade,2550,1.0,A,20,127500.0,,-255.0
800.549248,AlphaPL_411325,Cancel,2550,,,-40,,,
800.549315,AlphaPL_411325,Cancel,2549,,,-15,,,
800.549336,AlphaPL_411325,Insert,2551,1.0,A,40,127400.0,G,
800.549516,AlphaPL_411325,Insert,2552,1.0,B,160,127200.0,G,
800.763274,AlphaPL_411325,Cancel,2551,,,-40,,,
800.763388,AlphaPL_411325,Insert,2553,1.0,A,40,127300.0,G,
800.914594,AlphaPL_411325,Trade,2553,1.0,A,1,127300.0,,-13.0
800.972283,AlphaPL_411325,Cancel,2553,,,-39,,,
800.972492,AlphaPL_411325,Insert,2554,1.0,A,39,127400.0,G,
801.221823,AlphaPL_411325,Cancel,2554,,,-39,,,
801.2219,AlphaPL_411325,Cancel,2552,,,-160,,,
801.222131,AlphaPL_411325,Insert,2555,1.0,A,39,127700.0,G,
801.222143,AlphaPL_411325,Insert,2556,1.0,B,161,127400.0,G,
801.509313,AlphaPL_411325,Cancel,2555,,,-39,,,
801.509399,AlphaPL_411325,Cancel,2556,,,-161,,,
801.510283,AlphaPL_411325,Insert,2557,1.0,A,39,128000.0,G,
801.510297,AlphaPL_411325,Insert,2558,1.0,B,161,127700.0,G,
801.604785,AlphaPL_411325,Trade,2558,1.0,B,16,127700.0,,-204.0
801.77238,AlphaPL_411325,Cancel,2557,,,-39,,,
801.772678,AlphaPL_411325,Insert,2559,1.0,A,55,127900.0,G,
801.954258,AlphaPL_411325,Trade,2558,1.0,B,79,127700.0,,-1009.0
802.550012,AlphaPL_411325,Cancel,2559,,,-55,,,
802.550203,AlphaPL_411325,Cancel,2558,,,-66,,,
802.551252,AlphaPL_411325,Insert,2560,1.0,A,134,127400.0,G,
802.551305,AlphaPL_411325,Insert,2561,1.0,B,66,127200.0,G,
802.752807,AlphaPL_411325,Trade,2561,1.0,B,46,127200.0,,-585.0
803.252462,AlphaPL_411325,Cancel,2560,,,-134,,,
803.252493,AlphaPL_411325,Cancel,2561,,,-20,,,
803.252519,AlphaPL_411325,Insert,2562,1.0,A,180,127200.0,G,
803.25253,AlphaPL_411325,Insert,2563,1.0,B,20,127100.0,G,
803.478891,AlphaPL_411325,Cancel,2563,,,-20,,,
803.47918,AlphaPL_411325,Insert,2564,1.0,B,20,127000.0,G,
803.854235,AlphaPL_411325,Trade,2564,1.0,B,20,127000.0,,-254.0
804.008148,AlphaPL_411325,Cancel,2562,,,-180,,,
804.008231,AlphaPL_411325,Insert,2565,1.0,A,200,127000.0,G,
804.504895,AlphaPL_411325,Cancel,2565,,,-200,,,
804.505343,AlphaPL_411325,Insert,2566,1.0,A,200,126900.0,G,
804.73183,AlphaPL_411325,Cancel,2566,,,-200,,,
804.73188,AlphaPL_411325,Insert,2567,1.0,A,200,127100.0,G,
804.989808,AlphaPL_411325,Cancel,2567,,,-200,,,
804.99037,AlphaPL_411325,Insert,2568,1.0,A,200,127200.0,G,
805.295347,AlphaPL_411325,Cancel,2568,,,-200,,,
805.295472,AlphaPL_411325,Insert,2569,1.0,A,200,126900.0,G,
805.490536,AlphaPL_411325,Cancel,2569,,,-200,,,
805.490801,AlphaPL_411325,Insert,2570,1.0,A,200,126800.0,G,
805.531336,AlphaPL_411325,Trade,2570,1.0,A,30,126800.0,,-380.0
805.743172,AlphaPL_411325,Insert,2571,1.0,B,30,126700.0,G,
807.018504,AlphaPL_411325,Cancel,2570,,,-170,,,
807.018704,AlphaPL_411325,Insert,2572,1.0,A,170,126900.0,G,
807.215713,AlphaPL_411325,Cancel,2572,,,-170,,,
807.21595,AlphaPL_411325,Cancel,2571,,,-30,,,
807.216005,AlphaPL_411325,Insert,2573,1.0,A,170,127100.0,G,
807.216017,AlphaPL_411325,Insert,2574,1.0,B,30,126900.0,G,
807.216017,AlphaPL_411325,Trade,2574,1.0,B,15,126900.0,,381.0
807.726585,AlphaPL_411325,Cancel,2574,,,-15,,,
807.726743,AlphaPL_411325,Insert,2575,1.0,B,15,126800.0,G,
807.983905,AlphaPL_411325,Cancel,2575,,,-15,,,
807.984371,AlphaPL_411325,Insert,2576,1.0,B,15,126900.0,G,
808.223616,AlphaPL_411325,Cancel,2576,,,-15,,,
808.223703,AlphaPL_411325,Insert,2577,1.0,B,15,126800.0,G,
808.515269,AlphaPL_411325,Cancel,2573,,,-170,,,
808.515407,AlphaPL_411325,Cancel,2577,,,-15,,,
808.515467,AlphaPL_411325,Insert,2578,1.0,A,185,126700.0,G,
808.515467,AlphaPL_411325,Trade,2578,1.0,A,74,126700.0,,1875.0
808.517451,AlphaPL_411325,Insert,2579,1.0,B,15,126600.0,G,
808.722479,AlphaPL_411325,Cancel,2578,,,-111,,,
808.722884,AlphaPL_411325,Insert,2580,1.0,A,111,126800.0,G,
809.269147,AlphaPL_411325,Trade,2580,1.0,A,24,126800.0,,-304.0
809.726923,AlphaPL_411325,Cancel,2580,,,-87,,,
809.726951,AlphaPL_411325,Cancel,2579,,,-15,,,
809.72722,AlphaPL_411325,Insert,2581,1.0,A,87,127100.0,G,
809.727232,AlphaPL_411325,Insert,2582,1.0,B,113,126800.0,G,
809.727232,AlphaPL_411325,Trade,2582,1.0,B,15,126800.0,,380.0
809.982872,AlphaPL_411325,Cancel,2582,,,-98,,,
809.982989,AlphaPL_411325,Insert,2583,1.0,B,98,126900.0,G,
810.539392,AlphaPL_411325,Trade,2581,1.0,A,87,127100.0,,-1106.0
810.542045,AlphaPL_411325,Cancel,2583,,,-98,,,
810.542351,AlphaPL_411325,Insert,2584,1.0,A,15,127100.0,G,
810.542364,AlphaPL_411325,Insert,2585,1.0,B,185,126800.0,G,
810.759972,AlphaPL_411325,Cancel,2584,,,-15,,,
810.760024,AlphaPL_411325,Cancel,2585,,,-185,,,
810.760464,AlphaPL_411325,Insert,2586,1.0,A,15,127300.0,G,
810.760646,AlphaPL_411325,Insert,2587,1.0,B,185,127000.0,G,
811.050487,AlphaPL_411325,Cancel,2586,,,-15,,,
811.050585,AlphaPL_411325,Insert,2588,1.0,A,15,127200.0,G,
811.290165,AlphaPL_411325,Cancel,2588,,,-15,,,
811.29019,AlphaPL_411325,Cancel,2587,,,-185,,,
811.290412,AlphaPL_411325,Insert,2589,1.0,A,15,127000.0,G,
811.290424,AlphaPL_411325,Insert,2590,1.0,B,185,126800.0,G,
811.52918,AlphaPL_411325,Cancel,2589,,,-15,,,
811.529214,AlphaPL_411325,Cancel,2590,,,-185,,,
811.529243,AlphaPL_411325,Insert,2591,1.0,A,15,127200.0,G,
811.529253,AlphaPL_411325,Insert,2592,1.0,B,185,127000.0,G,
811.529253,AlphaPL_411325,Trade,2592,1.0,B,45,127000.0,,1143.0
812.040484,AlphaPL_411325,Cancel,2591,,,-15,,,
812.040562,AlphaPL_411325,Cancel,2592,,,-140,,,
812.040644,AlphaPL_411325,Insert,2593,1.0,A,60,127400.0,G,
812.040656,AlphaPL_411325,Insert,2594,1.0,B,140,127200.0,G,
812.040656,AlphaPL_411325,Trade,2594,1.0,B,70,127100.0,,1779.0
812.41476,AlphaPL_411325,Trade,2594,1.0,B,17,127200.0,,-216.0
812.533943,AlphaPL_411325,Trade,2594,1.0,B,53,127200.0,,-674.0
812.755302,AlphaPL_411325,Cancel,2593,,,-60,,,
812.756,AlphaPL_411325,Insert,2595,1.0,A,200,127200.0,G,
812.995034,AlphaPL_411325,Cancel,2595,,,-200,,,
812.996265,AlphaPL_411325,Insert,2596,1.0,A,200,127400.0,G,
813.249988,AlphaPL_411325,Cancel,2596,,,-200,,,
813.25016,AlphaPL_411325,Insert,2597,1.0,A,200,127300.0,G,
813.480175,AlphaPL_411325,Trade,2597,1.0,A,66,127300.0,,-840.0
813.517795,AlphaPL_411325,Cancel,2597,,,-134,,,
813.517882,AlphaPL_411325,Insert,2598,1.0,B,66,127000.0,G,
813.517939,AlphaPL_411325,Insert,2599,1.0,A,134,127200.0,G,
813.796681,AlphaPL_411325,Cancel,2599,,,-134,,,
813.796705,AlphaPL_411325,Cancel,2598,,,-66,,,
813.797108,AlphaPL_411325,Insert,2600,1.0,A,134,127300.0,G,
813.797119,AlphaPL_411325,Insert,2601,1.0,B,66,127100.0,G,
814.016263,AlphaPL_411325,Cancel,2601,,,-66,,,
814.016366,AlphaPL_411325,Insert,2602,1.0,B,66,127000.0,G,
814.262453,AlphaPL_411325,Cancel,2600,,,-134,,,
814.262479,AlphaPL_411325,Cancel,2602,,,-66,,,
814.263088,AlphaPL_411325,Insert,2603,1.0,A,134,127400.0,G,
814.263101,AlphaPL_411325,Insert,2604,1.0,B,66,127100.0,G,
814.777505,AlphaPL_411325,Cancel,2603,,,-134,,,
814.777979,AlphaPL_411325,Insert,2605,1.0,A,134,127300.0,G,
815.291134,AlphaPL_411325,Cancel,2605,,,-134,,,
815.291226,AlphaPL_411325,Cancel,2604,,,-66,,,
815.29128,AlphaPL_411325,Insert,2606,1.0,A,134,127800.0,G,
815.291295,AlphaPL_411325,Insert,2607,1.0,B,66,127500.0,G,
815.291295,AlphaPL_411325,Trade,2607,1.0,B,66,127400.0,,1682.0
815.790918,AlphaPL_411325,Cancel,2606,,,-134,,,
815.791269,AlphaPL_411325,Insert,2608,1.0,A,200,127700.0,G,
816.001421,AlphaPL_411325,Cancel,2608,,,-200,,,
816.001557,AlphaPL_411325,Insert,2609,1.0,A,200,127800.0,G,
816.321282,AlphaPL_411325,Trade,2609,1.0,A,78,127800.0,,-997.0
816.521579,AlphaPL_411325,Insert,2610,1.0,B,78,127600.0,G,
816.758698,AlphaPL_411325,Cancel,2610,,,-78,,,
816.759095,AlphaPL_411325,Insert,2611,1.0,B,78,127700.0,G,
816.995989,AlphaPL_411325,Cancel,2611,,,-78,,,
816.996129,AlphaPL_411325,Insert,2612,1.0,B,78,127600.0,G,
817.195227,AlphaPL_411325,Trade,2612,1.0,B,78,127600.0,,-995.0
817.274954,AlphaPL_411325,Cancel,2609,,,-122,,,
817.275064,AlphaPL_411325,Insert,2613,1.0,A,200,127900.0,G,
817.488721,AlphaPL_411325,Cancel,2613,,,-200,,,
817.489029,AlphaPL_411325,Insert,2614,1.0,A,200,128000.0,G,
818.21593,AlphaPL_411325,Cancel,2614,,,-200,,,
818.216191,AlphaPL_411325,Insert,2615,1.0,A,200,128300.0,G,
819.257897,AlphaPL_411325,Cancel,2615,,,-200,,,
819.258019,AlphaPL_411325,Insert,2616,1.0,A,200,128400.0,G,
819.486741,AlphaPL_411325,Cancel,2616,,,-200,,,
819.487018,AlphaPL_411325,Insert,2617,1.0,A,200,128600.0,G,
819.734144,AlphaPL_411325,Cancel,2617,,,-200,,,
819.73419,AlphaPL_411325,Insert,2618,1.0,A,200,128500.0,G,
820.296921,AlphaPL_411325,Cancel,2618,,,-200,,,
820.29706,AlphaPL_411325,Insert,2619,1.0,A,200,128600.0,G,
820.799745,AlphaPL_411325,Cancel,2619,,,-200,,,
820.799902,AlphaPL_411325,Insert,2620,1.0,A,200,128400.0,G,
821.041667,AlphaPL_411325,Cancel,2620,,,-200,,,
821.042644,AlphaPL_411325,Insert,2621,1.0,A,200,128500.0,G,
821.495629,AlphaPL_411325,Cancel,2621,,,-200,,,
821.496596,AlphaPL_411325,Insert,2622,1.0,A,200,128700.0,G,
823.277892,AlphaPL_411325,Cancel,2622,,,-200,,,
823.278397,AlphaPL_411325,Insert,2623,1.0,A,200,128400.0,G,
823.743577,AlphaPL_411325,Cancel,2623,,,-200,,,
823.743637,AlphaPL_411325,Insert,2624,1.0,A,200,128300.0,G,
824.048882,AlphaPL_411325,Cancel,2624,,,-200,,,
824.049471,AlphaPL_411325,Insert,2625,1.0,A,200,128400.0,G,
824.798153,AlphaPL_411325,Cancel,2625,,,-200,,,
824.798311,AlphaPL_411325,Insert,2626,1.0,A,200,128300.0,G,
824.969745,AlphaPL_411325,Cancel,2626,,,-200,,,
824.970014,AlphaPL_411325,Insert,2627,1.0,A,200,128500.0,G,
825.783559,AlphaPL_411325,Cancel,2627,,,-200,,,
825.783699,AlphaPL_411325,Insert,2628,1.0,A,200,128600.0,G,
826.267606,AlphaPL_411325,Cancel,2628,,,-200,,,
826.268079,AlphaPL_411325,Insert,2629,1.0,A,200,128700.0,G,
826.518737,AlphaPL_411325,Cancel,2629,,,-200,,,
826.518971,AlphaPL_411325,Insert,2630,1.0,A,200,128600.0,G,
826.765173,AlphaPL_411325,Cancel,2630,,,-200,,,
826.765274,AlphaPL_411325,Insert,2631,1.0,A,200,128500.0,G,
827.04421,AlphaPL_411325,Cancel,2631,,,-200,,,
827.044298,AlphaPL_411325,Insert,2632,1.0,A,200,128600.0,G,
827.474142,AlphaPL_411325,Cancel,2632,,,-200,,,
827.47469,AlphaPL_411325,Insert,2633,1.0,A,200,128400.0,G,
827.724406,AlphaPL_411325,Cancel,2633,,,-200,,,
827.724778,AlphaPL_411325,Insert,2634,1.0,A,200,128600.0,G,
828.548921,AlphaPL_411325,Cancel,2634,,,-200,,,
828.549572,AlphaPL_411325,Insert,2635,1.0,A,200,128500.0,G,
829.513527,AlphaPL_411325,Cancel,2635,,,-200,,,
829.51375,AlphaPL_411325,Insert,2636,1.0,A,200,128600.0,G,
830.038286,AlphaPL_411325,Cancel,2636,,,-200,,,
830.038877,AlphaPL_411325,Insert,2637,1.0,A,200,128500.0,G,
830.299664,AlphaPL_411325,Cancel,2637,,,-200,,,
830.300046,AlphaPL_411325,Insert,2638,1.0,A,200,128600.0,G,
830.527718,AlphaPL_411325,Cancel,2638,,,-200,,,
830.527794,AlphaPL_411325,Insert,2639,1.0,A,200,128500.0,G,
831.291539,AlphaPL_411325,Cancel,2639,,,-200,,,
831.292127,AlphaPL_411325,Insert,2640,1.0,A,200,128600.0,G,
831.487178,AlphaPL_411325,Cancel,2640,,,-200,,,
831.48734,AlphaPL_411325,Insert,2641,1.0,A,200,128300.0,G,
832.2413,AlphaPL_411325,Cancel,2641,,,-200,,,
832.242123,AlphaPL_411325,Insert,2642,1.0,A,200,128400.0,G,
832.715622,AlphaPL_411325,Cancel,2642,,,-200,,,
832.715681,AlphaPL_411325,Insert,2643,1.0,A,200,128300.0,G,
833.049664,AlphaPL_411325,Cancel,2643,,,-200,,,
833.050427,AlphaPL_411325,Insert,2644,1.0,A,200,128600.0,G,
833.500353,AlphaPL_411325,Cancel,2644,,,-200,,,
833.501121,AlphaPL_411325,Insert,2645,1.0,A,200,128200.0,G,
834.470019,AlphaPL_411325,Cancel,2645,,,-200,,,
834.47063,AlphaPL_411325,Insert,2646,1.0,A,200,128400.0,G,
835.238906,AlphaPL_411325,Cancel,2646,,,-200,,,
835.239911,AlphaPL_411325,Insert,2647,1.0,A,200,128300.0,G,
836.005761,AlphaPL_411325,Cancel,2647,,,-200,,,
836.006021,AlphaPL_411325,Insert,2648,1.0,A,200,128600.0,G,
836.704914,AlphaPL_411325,Cancel,2648,,,-200,,,
836.706794,AlphaPL_411325,Insert,2649,1.0,A,200,128500.0,G,
836.986445,AlphaPL_411325,Cancel,2649,,,-200,,,
836.987414,AlphaPL_411325,Insert,2650,1.0,A,200,128600.0,G,
837.207458,AlphaPL_411325,Cancel,2650,,,-200,,,
837.207669,AlphaPL_411325,Insert,2651,1.0,A,200,128400.0,G,
837.528324,AlphaPL_411325,Cancel,2651,,,-200,,,
837.528582,AlphaPL_411325,Insert,2652,1.0,A,200,128500.0,G,
837.991561,AlphaPL_411325,Cancel,2652,,,-200,,,
837.991801,AlphaPL_411325,Insert,2653,1.0,A,200,128600.0,G,
839.033989,AlphaPL_411325,Cancel,2653,,,-200,,,
839.034117,AlphaPL_411325,Insert,2654,1.0,A,200,128700.0,G,
841.03171,AlphaPL_411325,Cancel,2654,,,-200,,,
841.031801,AlphaPL_411325,Insert,2655,1.0,A,200,128600.0,G,
841.730176,AlphaPL_411325,Cancel,2655,,,-200,,,
841.730441,AlphaPL_411325,Insert,2656,1.0,A,200,128500.0,G,
