Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
670.765,TraderOne,Tick,5601,5588,13,-13,131300,131300,51202,-775702,-775702,OK
671.0,TraderOne,Tick,5603,5588,15,-15,131200,131300,51176,-775476,-776976,OK
671.234,TraderOne,Tick,5603,5588,15,-15,131300,131300,51176,-775476,-775476,OK
671.453,TraderOne,Tick,5603,5598,5,-15,131600,131800,51044,539656,-779344,OK
671.781,TraderOne,Tick,5613,5598,15,-15,131600,131800,51307,-778607,-781607,OK
672.047,TraderOne,Tick,5613,5598,15,-15,131600,131800,51307,-778607,-781607,OK
672.234,TraderOne,Tick,5613,5598,15,-15,131600,131800,51307,-778607,-781607,OK
672.469,TraderOne,Tick,5615,5598,17,-17,131700,131800,51281,-778381,-780081,OK
672.781,TraderOne,Tick,5625,5608,17,-17,131800,131700,51018,-779118,-777418,OK
673.047,TraderOne,Tick,5625,5608,17,-17,131800,131700,51018,-779118,-777418,OK
673.234,TraderOne,Tick,5635,5608,27,-27,131100,131600,50886,-778986,-784386,OK
673.484,TraderOne,Tick,5645,5608,37,-37,131300,131300,50755,-777855,-777855,OK
673.703,TraderOne,Tick,5645,5618,27,-27,131200,131300,51017,-780117,-782817,OK
674.015,TraderOne,Tick,5655,5618,37,-37,131200,131300,51279,-777379,-781079,OK
674.265,TraderOne,Tick,5655,5628,27,-27,131300,131300,51542,-780642,-780642,OK
674.5,TraderOne,Tick,5655,5628,27,-27,131300,131300,51542,-780642,-780642,OK
674.812,TraderOne,Tick,5655,5628,27,-27,131300,131300,51542,-780642,-780642,OK
675.031,TraderOne,Tick,5655,5628,27,-27,131300,131300,51542,-780642,-780642,OK
675.281,TraderOne,Tick,5655,5628,27,-27,131300,131300,51542,-780642,-780642,OK
675.547,TraderOne,Tick,5655,5638,17,-17,131200,131300,51804,-782904,-784604,OK
675.765,TraderOne,Tick,5665,5638,27,-27,131200,131300,52066,-782166,-784866,OK
675.984,TraderOne,Tick,5665,5638,27,-27,131200,131300,52066,-782166,-784866,OK
676.25,TraderOne,Tick,5665,5648,17,-17,131400,131300,51935,-786035,-784335,OK
676.547,TraderOne,Tick,5665,5648,17,-17,131400,131300,51935,-786035,-784335,OK
676.781,TraderOne,Tick,5665,5648,17,-17,131400,131300,51935,-786035,-784335,OK
677.047,TraderOne,Tick,5665,5648,17,-17,131400,131300,51935,-786035,-784335,OK
677.234,TraderOne,Tick,5665,5648,17,-17,131400,131300,51935,-786035,-784335,OK
677.547,TraderOne,Tick,5675,5648,27,-27,131100,131600,51803,-785903,-791303,OK
677.797,TraderOne,Tick,5685,5648,37,-37,131100,131600,52065,-782165,-789565,OK
678.031,TraderOne,Tick,5692,5648,44,-44,131100,131600,52249,-780249,-789049,OK
678.25,TraderOne,Tick,5692,5650,42,-42,131200,131600,52223,-780823,-789223,OK
678.453,TraderOne,Tick,5692,5658,34,-34,131500,131700,52118,-785318,-792118,OK
678.719,TraderOne,Tick,5702,5658,44,-44,131500,131700,52381,-782581,-791381,OK
678.984,TraderOne,Tick,5702,5660,42,-42,131800,131700,52355,-783555,-779355,OK
679.25,TraderOne,Tick,5712,5660,52,-52,131600,131700,52223,-778423,-783623,OK
679.5,TraderOne,Tick,5712,5660,52,-52,131800,132200,52223,-778423,-788823,OK
679.812,TraderOne,Tick,5712,5670,42,-42,131600,132200,52486,-783686,-792086,OK
679.953,TraderOne,Tick,5712,5670,42,-42,131600,132200,52486,-783686,-792086,OK
680.219,TraderOne,Tick,5712,5670,42,-42,131600,132200,52486,-783686,-792086,OK
680.5,TraderOne,Tick,5712,5670,42,-42,131600,132200,52486,-783686,-792086,OK
680.75,TraderOne,Tick,5712,5670,42,-42,131600,132200,52486,-783686,-792086,OK
681.0,TraderOne,Tick,5712,5670,42,-42,131600,132200,52486,-783686,-792086,OK
681.297,TraderOne,Tick,5712,5680,32,-32,131500,132200,52355,-788555,-794955,OK
681.515,TraderOne,Tick,5732,5680,52,-52,131100,132200,52486,-778686,-789086,OK
681.797,TraderOne,Tick,5742,5680,62,-62,131100,132200,52748,-773948,-786348,OK
681.984,TraderOne,Tick,5742,5680,62,-62,131100,131600,52748,-773948,-786348,OK
682.281,TraderOne,Tick,5742,5690,52,-52,131100,131600,53010,-781210,-791610,OK
682.469,TraderOne,Tick,5752,5700,52,-42,131000,131600,53141,-2096341,-790741,OK
682.75,TraderOne,Tick,5752,5710,42,-42,131300,131600,53010,-785210,-793610,OK
683.0,TraderOne,Tick,5752,5720,32,-32,131400,131600,53273,-789473,-795873,OK
683.203,TraderOne,Tick,5752,5720,32,-32,131400,131600,53273,-789473,-795873,OK
683.5,TraderOne,Tick,5752,5720,32,-32,131400,131600,53273,-789473,-795873,OK
683.703,TraderOne,Tick,5752,5720,32,-32,131400,131600,53273,-789473,-795873,OK
684.031,TraderOne,Tick,5752,5730,22,-22,131400,131600,53536,-792736,-797136,OK
684.234,TraderOne,Tick,5752,5730,22,-22,131400,131700,53536,-792736,-797136,OK
684.453,TraderOne,Tick,5762,5730,32,-32,131500,131700,53799,-790999,-797399,OK
684.719,TraderOne,Tick,5762,5730,32,-32,131500,131700,53799,-790999,-797399,OK
685.015,TraderOne,Tick,5762,5730,32,-32,131400,131700,53799,-790999,-797399,OK
685.25,TraderOne,Tick,5772,5740,32,-32,131000,131700,53931,-791131,-797531,OK
685.469,TraderOne,Tick,5772,5740,32,-32,131000,131700,53931,-791131,-797531,OK
685.75,TraderOne,Tick,5772,5740,32,-32,131000,131500,53931,-791131,-797531,OK
686.047,TraderOne,Tick,5782,5740,42,-42,130900,131500,53800,-789000,-797400,OK
686.25,TraderOne,Tick,5782,5740,42,-42,130900,127700,53800,-789000,-780600,OK
686.484,TraderOne,Tick,5792,5750,42,-42,128700,126700,53930,-792130,-783730,OK
686.719,TraderOne,Tick,5792,5760,32,-32,127200,126800,54187,-774387,-767987,OK
687.047,TraderOne,Tick,5792,5770,22,-22,126900,126800,54441,-772641,-770441,OK
687.297,TraderOne,Tick,5792,5780,12,-12,127200,127100,54695,-771895,-770695,OK
687.5,TraderOne,Tick,5792,5790,2,-2,126900,126900,54949,-771149,-771149,OK
687.734,TraderOne,Tick,5792,5800,-8,8,126900,127100,55203,-771403,-769803,OK
688.047,TraderOne,Tick,5796,5800,-4,4,127000,127100,55153,-772353,-771953,OK
688.203,TraderOne,Tick,5796,5810,-14,14,127000,127100,55407,-773607,-772207,OK
688.547,TraderOne,Tick,5800,5810,-10,10,127000,127100,55357,-774357,-773357,OK
688.765,TraderOne,Tick,5800,5810,-10,10,126900,127100,55357,-774357,-772357,OK
689.031,TraderOne,Tick,5800,5820,-20,20,127100,127100,55230,-775230,-775230,OK
689.265,TraderOne,Tick,5810,5820,-10,10,126900,127100,55103,-777103,-775103,OK
689.515,TraderOne,Tick,5810,5820,-10,10,126900,127200,55103,-777103,-775103,OK
689.797,TraderOne,Tick,5810,5830,-20,20,127500,127200,54976,-775976,-779976,OK
689.969,TraderOne,Tick,5810,5830,-20,20,127200,127200,54976,-775976,-775976,OK
690.25,TraderOne,Tick,5810,5830,-20,20,127000,127200,54976,-775976,-771976,OK
690.515,TraderOne,Tick,5822,5831,-9,11,126800,126800,54811,-1033211,-779611,OK
690.797,TraderOne,Tick,5824,5831,-7,7,126800,126800,54786,-779986,-779986,OK
691.015,TraderOne,Tick,5830,5831,-1,1,126800,126800,54710,-779910,-779910,OK
691.203,TraderOne,Tick,5830,5831,-1,1,126800,126700,54710,-779910,-780010,OK
691.531,TraderOne,Tick,5830,5841,-11,11,126700,126400,54964,-779164,-781364,OK
691.734,TraderOne,Tick,5830,5841,-11,11,126700,126400,54964,-779164,-781364,OK
691.953,TraderOne,Tick,5840,5841,-1,1,126600,126400,54838,-783838,-784038,OK
692.297,TraderOne,Tick,5840,5841,-1,1,126500,126300,54838,-783838,-784038,OK
692.484,TraderOne,Tick,5840,5851,-11,11,126700,126300,54863,-785663,-787863,OK
692.75,TraderOne,Tick,5840,5851,-11,11,126700,126300,54863,-785663,-787863,OK
692.953,TraderOne,Tick,5850,5861,-11,1,127200,127000,54610,484390,-787810,OK
693.265,TraderOne,Tick,5860,5871,-11,11,127400,127000,54737,-784737,-786937,OK
693.5,TraderOne,Tick,5860,5881,-21,21,126900,127000,54991,-781991,-779891,OK
693.765,TraderOne,Tick,5862,5881,-19,21,127100,127000,54966,-1036166,-784066,OK
694.047,TraderOne,Tick,5862,5881,-19,19,127100,127000,54966,-782766,-784666,OK
694.297,TraderOne,Tick,5862,5881,-19,19,127100,127100,54966,-782766,-782766,OK
694.453,TraderOne,Tick,5862,5881,-19,19,127100,127100,54966,-782766,-782766,OK
694.797,TraderOne,Tick,5864,5881,-17,17,127300,127100,54941,-783141,-786541,OK
695.015,TraderOne,Tick,5866,5881,-15,15,127300,127200,54916,-783716,-785216,OK
695.25,TraderOne,Tick,5866,5881,-15,15,127300,127400,54916,-783716,-782216,OK
695.547,TraderOne,Tick,5876,5881,-5,5,127500,127400,55171,-783971,-784471,OK
695.734,TraderOne,Tick,5876,5881,-5,5,127500,127400,55171,-783971,-784471,OK
696.047,TraderOne,Tick,5876,5883,-7,7,127500,127400,55222,-783822,-784522,OK
696.25,TraderOne,Tick,5876,5883,-7,7,127500,127400,55222,-783822,-784522,OK
696.484,TraderOne,Tick,5876,5883,-7,7,127300,127400,55222,-783822,-783122,OK
696.734,TraderOne,Tick,5876,5893,-17,17,127400,127600,55095,-785695,-782295,OK
697.0,TraderOne,Tick,5886,5893,-7,7,127400,127600,55350,-785950,-784550,OK
697.203,TraderOne,Tick,5896,5893,3,-3,127600,127700,55605,-787205,-787505,OK
697.453,TraderOne,Tick,5896,5893,3,-3,127600,127700,55605,-787205,-787505,OK
697.781,TraderOne,Tick,5906,5893,13,-13,127600,127700,55477,-788077,-789377,OK
698.031,TraderOne,Tick,5906,5893,13,-13,127700,127500,55477,-788077,-785477,OK
698.265,TraderOne,Tick,5906,5893,13,-13,127700,127500,55477,-788077,-785477,OK
698.5,TraderOne,Tick,5906,5893,13,-13,127700,127800,55477,-788077,-789377,OK
698.765,TraderOne,Tick,5906,5893,13,-13,127700,127700,55477,-788077,-788077,OK
699.0,TraderOne,Tick,5906,5893,13,-13,127700,127700,55477,-788077,-788077,OK
699.234,TraderOne,Tick,5916,5893,23,-23,127500,127700,55349,-787949,-792549,OK
699.547,TraderOne,Tick,5916,5903,13,-13,127600,127700,55604,-790204,-791504,OK
699.75,TraderOne,Tick,5916,5903,13,-13,127600,127700,55604,-790204,-791504,OK
700.0,TraderOne,Tick,5916,5903,13,-13,127600,127700,55604,-790204,-791504,OK
700.234,TraderOne,Tick,5916,5909,7,-7,127500,127700,55757,-790357,-791757,OK
700.562,TraderOne,Tick,5916,5909,7,-7,127500,127700,55757,-790357,-791757,OK
700.797,TraderOne,Tick,5916,5909,7,-7,127500,127700,55757,-790357,-791757,OK
701.062,TraderOne,Tick,5916,5909,7,-7,127500,127700,55757,-790357,-791757,OK
701.25,TraderOne,Tick,5916,5909,7,-7,127500,127700,55757,-790357,-791757,OK
701.469,TraderOne,Tick,5916,5909,7,-7,127800,127700,55757,-790357,-789657,OK
701.75,TraderOne,Tick,5926,5909,17,-17,127800,127700,56013,-790613,-788913,OK
702.0,TraderOne,Tick,5926,5918,8,-17,127800,127700,55898,359702,-788798,OK
702.281,TraderOne,Tick,5926,5918,8,-8,127800,127700,55898,-791398,-790598,OK
702.469,TraderOne,Tick,5936,5918,18,-8,127400,127600,55770,-2067270,-794870,OK
702.719,TraderOne,Tick,5936,5918,18,-18,127400,127600,55770,-796270,-799870,OK
702.953,TraderOne,Tick,5936,5918,18,-18,127400,127600,55770,-796270,-799870,OK
703.25,TraderOne,Tick,5936,5928,8,-8,127100,127600,56024,-797524,-799124,OK
703.515,TraderOne,Tick,5936,5928,8,-8,127100,127100,56024,-797524,-797524,OK
703.719,TraderOne,Tick,5936,5938,-2,2,127100,127000,56278,-797778,-797978,OK
703.984,TraderOne,Tick,5936,5938,-2,2,127100,127000,56278,-797778,-797978,OK
704.281,TraderOne,Tick,5946,5938,8,-8,126900,127000,56151,-801651,-802451,OK
704.5,TraderOne,Tick,5946,5948,-2,2,126900,127000,56405,-801905,-801705,OK
704.765,TraderOne,Tick,5946,5948,-2,2,126900,127000,56405,-801905,-801705,OK
705.047,TraderOne,Tick,5946,5958,-12,12,127200,127000,56278,-803778,-806178,OK
705.265,TraderOne,Tick,5956,5958,-2,2,127300,127400,56533,-804033,-803833,OK
705.547,TraderOne,Tick,5966,5958,8,-8,127600,127400,56788,-805288,-803688,OK
705.781,TraderOne,Tick,5976,5968,8,-8,127600,127400,56532,-810032,-808432,OK
705.984,TraderOne,Tick,5976,5968,8,-8,127100,127100,56532,-810032,-810032,OK
706.281,TraderOne,Tick,5976,5968,8,-8,127100,127100,56532,-810032,-810032,OK
706.5,TraderOne,Tick,5976,5968,8,-8,127100,127100,56532,-810032,-810032,OK
706.765,TraderOne,Tick,5976,5968,8,-8,127100,127100,56532,-810032,-810032,OK
707.0,TraderOne,Tick,5976,5968,8,-8,126900,127100,56532,-810032,-811632,OK
707.25,TraderOne,Tick,5976,5968,8,-8,126900,127100,56532,-810032,-811632,OK
707.469,TraderOne,Tick,5976,5968,8,-8,126900,127000,56532,-810032,-810832,OK
707.719,TraderOne,Tick,5976,5968,8,-8,126900,127000,56532,-810032,-810832,OK
708.015,TraderOne,Tick,5976,5968,8,-8,126900,127000,56532,-810032,-810832,OK
708.25,TraderOne,Tick,5976,5968,8,-8,126900,127000,56532,-810032,-810832,OK
708.453,TraderOne,Tick,5976,5968,8,-8,126900,127000,56532,-810032,-810832,OK
708.765,TraderOne,Tick,5976,5968,8,-8,126900,127000,56532,-810032,-810832,OK
709.047,TraderOne,Tick,5976,5968,8,-8,126900,127000,56532,-810032,-810832,OK
709.25,TraderOne,Tick,5976,5968,8,-8,126900,127100,56532,-810032,-811632,OK
709.547,TraderOne,Tick,5976,5968,8,-8,126900,127100,56532,-810032,-811632,OK
709.765,TraderOne,Tick,5976,5968,8,-8,127400,127200,56532,-810032,-808432,OK
710.047,TraderOne,Tick,5986,5968,18,-18,127100,126900,56405,-812905,-809305,OK
710.25,TraderOne,Tick,5986,5968,18,-18,127100,126900,56405,-812905,-809305,OK
710.484,TraderOne,Tick,5986,5978,8,-8,126800,126900,56659,-813159,-813959,OK
710.765,TraderOne,Tick,5986,5978,8,-8,126800,126900,56659,-813159,-813959,OK
711.015,TraderOne,Tick,5988,5978,10,-10,126800,126900,56634,-813534,-814534,OK
711.203,TraderOne,Tick,5988,5978,10,-10,126800,126900,56634,-813534,-814534,OK
711.562,TraderOne,Tick,5988,5978,10,-10,126800,126900,56634,-813534,-814534,OK
711.781,TraderOne,Tick,5988,5988,0,0,127000,126900,56507,-817407,-817407,OK
712.015,TraderOne,Tick,5988,5988,0,0,127000,126900,56507,-817407,-817407,OK
712.281,TraderOne,Tick,5988,5988,0,0,127000,126900,56507,-817407,-817407,OK
712.453,TraderOne,Tick,5988,5988,0,0,127000,126900,56507,-817407,-817407,OK
712.719,TraderOne,Tick,5988,5988,0,0,127000,126900,56507,-817407,-817407,OK
713.0,TraderOne,Tick,5988,5998,-10,10,127200,126900,56380,-816280,-818280,OK
713.219,TraderOne,Tick,5998,5998,0,10,126900,126900,56253,-2085153,-816153,OK
713.515,TraderOne,Tick,5998,5998,0,0,126900,126900,56253,-819153,-819153,OK
713.734,TraderOne,Tick,5998,5998,0,0,126900,126500,56253,-819153,-819153,OK
713.969,TraderOne,Tick,5998,6008,-10,10,126500,126500,56506,-818406,-818406,OK
714.297,TraderOne,Tick,5998,6018,-20,20,126800,126500,56379,-818279,-822279,OK
714.453,TraderOne,Tick,5998,6018,-20,20,126800,126500,56379,-818279,-822279,OK
714.765,TraderOne,Tick,6008,6018,-10,10,126600,126500,56252,-819152,-820152,OK
715.047,TraderOne,Tick,6008,6018,-10,10,126600,126500,56252,-819152,-820152,OK
715.234,TraderOne,Tick,6008,6018,-10,10,126600,126500,56252,-819152,-820152,OK
715.453,TraderOne,Tick,6018,6018,0,0,127100,126500,56125,-821025,-821025,OK
715.765,TraderOne,Tick,6018,6028,-10,10,127400,126500,55998,-820898,-822898,OK
715.984,TraderOne,Tick,6018,6028,-10,10,127400,126500,55998,-820898,-822898,OK
716.281,TraderOne,Tick,6018,6028,-10,10,127400,126500,55998,-820898,-822898,OK
716.484,TraderOne,Tick,6018,6028,-10,10,127400,126500,55998,-820898,-822898,OK
716.719,TraderOne,Tick,6028,6028,0,10,126900,126500,55871,-2090771,-825771,OK
717.015,TraderOne,Tick,6028,6028,0,0,126900,126500,55871,-821771,-821771,OK
717.297,TraderOne,Tick,6028,6028,0,0,126900,126500,55871,-821771,-821771,OK
717.5,TraderOne,Tick,6028,6028,0,0,126900,126500,55871,-821771,-821771,OK
717.703,TraderOne,Tick,6028,6028,0,0,126900,127200,55871,-821771,-821771,OK
717.969,TraderOne,Tick,6028,6038,-10,0,127300,127300,55744,451356,-821644,OK
718.281,TraderOne,Tick,6028,6038,-10,10,127300,127300,55744,-822644,-822644,OK
718.5,TraderOne,Tick,6038,6038,0,0,127500,127300,55999,-821899,-821899,OK
718.703,TraderOne,Tick,6038,6048,-10,10,127500,127300,56254,-823154,-825154,OK
718.953,TraderOne,Tick,6038,6048,-10,10,127200,127100,56254,-823154,-824154,OK
719.25,TraderOne,Tick,6038,6048,-10,10,127200,127100,56254,-823154,-824154,OK
719.531,TraderOne,Tick,6048,6048,0,10,126800,127100,56127,-2091027,-820027,OK
719.797,TraderOne,Tick,6048,6048,0,0,126800,127100,56127,-827027,-827027,OK
720.015,TraderOne,Tick,6048,6048,0,0,126800,127100,56127,-827027,-827027,OK
720.297,TraderOne,Tick,6048,6048,0,0,126800,127100,56127,-827027,-827027,OK
720.547,TraderOne,Tick,6048,6048,0,0,126700,127100,56127,-827027,-827027,OK
720.75,TraderOne,Tick,6048,6048,0,0,126700,127100,56127,-827027,-827027,OK
721.0,TraderOne,Tick,6058,6048,10,-10,126900,127100,56381,-828281,-830281,OK
721.25,TraderOne,Tick,6058,6048,10,-10,126900,127100,56381,-828281,-830281,OK
721.515,TraderOne,Tick,6058,6058,0,-10,127100,127100,56254,442846,-828154,OK
721.75,TraderOne,Tick,6058,6058,0,0,127100,127100,56254,-831154,-831154,OK
722.0,TraderOne,Tick,6058,6058,0,0,127300,127100,56254,-831154,-831154,OK
722.234,TraderOne,Tick,6058,6058,0,0,127300,127100,56254,-831154,-831154,OK
722.484,TraderOne,Tick,6058,6058,0,0,127300,127100,56254,-831154,-831154,OK
722.765,TraderOne,Tick,6058,6058,0,0,127300,127100,56254,-831154,-831154,OK
723.0,TraderOne,Tick,6058,6058,0,0,127300,127100,56254,-831154,-831154,OK
723.25,TraderOne,Tick,6058,6068,-10,0,127600,127100,56127,442973,-830027,OK
723.515,TraderOne,Tick,6058,6068,-10,10,127600,127100,56127,-830027,-832027,OK
723.765,TraderOne,Tick,6058,6068,-10,10,127600,127100,56127,-830027,-832027,OK
723.969,TraderOne,Tick,6058,6068,-10,10,127600,127100,56127,-830027,-832027,OK
724.25,TraderOne,Tick,6058,6072,-14,14,127100,127100,56229,-829329,-829329,OK
724.531,TraderOne,Tick,6058,6072,-14,14,127100,127100,56229,-829329,-829329,OK
724.781,TraderOne,Tick,6058,6072,-14,14,127100,126500,56229,-829329,-832129,OK
724.984,TraderOne,Tick,6058,6082,-24,24,126700,126500,56482,-826582,-831382,OK
725.25,TraderOne,Tick,6058,6092,-34,34,126500,126100,56735,-822835,-829635,OK
725.5,TraderOne,Tick,6068,6092,-24,24,126500,126100,56988,-826088,-830888,OK
725.703,TraderOne,Tick,6078,6092,-14,14,126600,126700,57241,-827341,-825941,OK
725.969,TraderOne,Tick,6080,6092,-12,12,126700,126700,57216,-827516,-827516,OK
726.281,TraderOne,Tick,6082,6092,-10,10,126800,126700,57191,-827891,-828891,OK
726.531,TraderOne,Tick,6082,6102,-20,20,127100,126700,57064,-830764,-834764,OK
726.75,TraderOne,Tick,6092,6102,-10,10,127400,127100,57319,-833019,-835019,OK
727.047,TraderOne,Tick,6092,6112,-20,20,127200,127100,57574,-832274,-834274,OK
727.25,TraderOne,Tick,6092,6112,-20,20,127200,127100,57574,-832274,-834274,OK
727.469,TraderOne,Tick,6092,6112,-20,20,127200,127100,57574,-832274,-834274,OK
727.719,TraderOne,Tick,6092,6112,-20,20,127200,127100,57574,-832274,-834274,OK
727.984,TraderOne,Tick,6102,6112,-10,10,127400,127100,57829,-834529,-836529,OK
728.219,TraderOne,Tick,6102,6112,-10,10,127400,127100,57829,-834529,-836529,OK
728.453,TraderOne,Tick,6102,6112,-10,10,127400,127100,57829,-834529,-836529,OK
728.797,TraderOne,Tick,6104,6112,-8,10,127200,127100,57804,-1088904,-835504,OK
729.015,TraderOne,Tick,6106,6112,-6,8,127100,127000,57779,-1089079,-835679,OK
729.265,TraderOne,Tick,6106,6112,-6,6,127100,127000,57779,-835279,-835879,OK
729.547,TraderOne,Tick,6108,6122,-14,14,127300,127000,57627,-834327,-837127,OK
729.75,TraderOne,Tick,6110,6122,-12,12,127100,127000,57602,-834702,-835902,OK
730.0,TraderOne,Tick,6110,6122,-12,12,127100,127000,57602,-834702,-835902,OK
730.265,TraderOne,Tick,6110,6122,-12,12,127300,127000,57602,-834702,-837102,OK
730.531,TraderOne,Tick,6110,6122,-12,12,127300,127400,57602,-834702,-833502,OK
730.797,TraderOne,Tick,6120,6122,-2,2,127300,127400,57475,-836575,-836375,OK
731.047,TraderOne,Tick,6120,6122,-2,2,127300,127400,57475,-836575,-836375,OK
731.203,TraderOne,Tick,6120,6122,-2,2,127300,127400,57475,-836575,-836375,OK
731.531,TraderOne,Tick,6130,6122,8,-8,127600,127400,57730,-837830,-836230,OK
731.765,TraderOne,Tick,6130,6122,8,-8,127600,127400,57730,-837830,-836230,OK
732.0,TraderOne,Tick,6130,6122,8,-8,127600,127400,57730,-837830,-836230,OK
732.297,TraderOne,Tick,6130,6122,8,-8,127600,127400,57730,-837830,-836230,OK
732.531,TraderOne,Tick,6130,6132,-2,2,127500,127400,57985,-838085,-838285,OK
732.703,TraderOne,Tick,6130,6132,-2,2,127500,127400,57985,-838085,-838285,OK
733.031,TraderOne,Tick,6130,6132,-2,2,127500,127400,57985,-838085,-838285,OK
733.25,TraderOne,Tick,6140,6132,8,-8,127300,127400,57858,-838958,-839758,OK
733.531,TraderOne,Tick,6140,6142,-2,2,127500,127400,57730,-838830,-839030,OK
733.765,TraderOne,Tick,6140,6142,-2,2,127500,127400,57730,-838830,-839030,OK
734.0,TraderOne,Tick,6150,6142,8,-8,127600,127400,57985,-840085,-838485,OK
734.234,TraderOne,Tick,6150,6142,8,-8,127600,127400,57985,-840085,-838485,OK
734.531,TraderOne,Tick,6160,6152,8,-8,127200,127400,58113,-838213,-839813,OK
734.703,TraderOne,Tick,6160,6152,8,-8,127200,127400,58113,-838213,-839813,OK
735.047,TraderOne,Tick,6160,6152,8,-8,127200,127400,58113,-838213,-839813,OK
735.297,TraderOne,Tick,6160,6152,8,-8,127600,127400,58113,-838213,-836613,OK
735.531,TraderOne,Tick,6160,6152,8,-8,127600,127700,58113,-838213,-839013,OK
735.703,TraderOne,Tick,6160,6153,7,-7,127600,127500,58100,-838200,-837500,OK
736.031,TraderOne,Tick,6160,6163,-3,3,127500,127500,58355,-837455,-837455,OK
736.203,TraderOne,Tick,6160,6163,-3,3,127500,127500,58355,-837455,-837455,OK
736.5,TraderOne,Tick,6160,6163,-3,3,127500,127500,58355,-837455,-837455,OK
736.75,TraderOne,Tick,6160,6173,-13,13,127800,127800,58227,-841327,-841327,OK
736.969,TraderOne,Tick,6170,6173,-3,3,127900,127800,58483,-841583,-841883,OK
737.25,TraderOne,Tick,6180,6173,7,-7,127500,127800,58355,-842455,-843855,OK
737.562,TraderOne,Tick,6180,6183,-3,3,127700,127800,58610,-842710,-842410,OK
737.734,TraderOne,Tick,6180,6183,-3,3,127700,127800,58610,-842710,-842410,OK
738.062,TraderOne,Tick,6180,6183,-3,3,127700,127800,58610,-842710,-842410,OK
738.281,TraderOne,Tick,6180,6183,-3,3,127800,127800,58610,-842710,-842710,OK
738.531,TraderOne,Tick,6180,6183,-3,3,127800,127800,58610,-842710,-842710,OK
738.797,TraderOne,Tick,6190,6183,7,-7,127400,127200,58866,-842966,-841566,OK
738.969,TraderOne,Tick,6190,6193,-3,3,127400,127200,59121,-843221,-843821,OK
739.265,TraderOne,Tick,6190,6193,-3,3,127300,127300,59121,-843221,-843221,OK
739.547,TraderOne,Tick,6190,6193,-3,3,127300,127300,59121,-843221,-843221,OK
739.734,TraderOne,Tick,6190,6193,-3,3,127300,127300,59121,-843221,-843221,OK
740.0,TraderOne,Tick,6190,6203,-13,13,127300,127300,59376,-842476,-842476,OK
740.219,TraderOne,Tick,6190,6213,-23,23,127200,127300,59631,-840731,-838431,OK
740.531,TraderOne,Tick,6190,6213,-23,23,127200,127300,59631,-840731,-838431,OK
740.797,TraderOne,Tick,6200,6213,-13,13,127200,127300,59504,-843604,-842304,OK
741.047,TraderOne,Tick,6200,6213,-13,13,127200,127300,59504,-843604,-842304,OK
741.203,TraderOne,Tick,6210,6213,-3,3,127100,127300,59377,-846477,-845877,OK
741.484,TraderOne,Tick,6210,6213,-3,3,127100,127300,59377,-846477,-845877,OK
741.765,TraderOne,Tick,6220,6213,7,-7,127300,127300,59632,-847732,-847732,OK
741.953,TraderOne,Tick,6220,6213,7,-7,127300,127300,59632,-847732,-847732,OK
742.234,TraderOne,Tick,6220,6213,7,-7,127300,127300,59632,-847732,-847732,OK
742.484,TraderOne,Tick,6220,6223,-3,3,127400,127100,59505,-846605,-847205,OK
742.703,TraderOne,Tick,6220,6233,-13,13,127400,127100,59760,-845860,-848460,OK
743.015,TraderOne,Tick,6220,6238,-18,18,127500,127100,59696,-844796,-848396,OK
743.203,TraderOne,Tick,6222,6240,-18,18,127500,127100,59645,-844745,-848345,OK
743.5,TraderOne,Tick,6224,6240,-16,16,127400,127100,59620,-845120,-848320,OK
743.75,TraderOne,Tick,6224,6240,-16,16,127400,127100,59620,-845120,-848320,OK
744.0,TraderOne,Tick,6224,6240,-16,16,127400,127100,59620,-845120,-848320,OK
744.297,TraderOne,Tick,6224,6240,-16,16,127400,127200,59620,-845120,-848320,OK
744.531,TraderOne,Tick,6224,6240,-16,16,127400,127200,59620,-845120,-848320,OK
744.75,TraderOne,Tick,6224,6240,-16,16,127400,127200,59620,-845120,-848320,OK
744.969,TraderOne,Tick,6224,6240,-16,16,127400,127200,59620,-845120,-848320,OK
745.25,TraderOne,Tick,6234,6250,-16,16,127700,127200,59365,-844865,-848065,OK
745.547,TraderOne,Tick,6244,6250,-6,6,127000,127100,59238,-851738,-851138,OK
745.734,TraderOne,Tick,6244,6260,-16,16,127000,127100,59492,-850992,-849392,OK
745.953,TraderOne,Tick,6244,6260,-16,16,127000,127100,59492,-850992,-849392,OK
746.265,TraderOne,Tick,6244,6260,-16,16,127000,126900,59492,-850992,-852592,OK
746.547,TraderOne,Tick,6244,6260,-16,16,127000,126900,59492,-850992,-852592,OK
746.734,TraderOne,Tick,6244,6260,-16,16,127000,126900,59492,-850992,-852592,OK
747.047,TraderOne,Tick,6244,6260,-16,16,127000,126900,59492,-850992,-852592,OK
747.219,TraderOne,Tick,6244,6260,-16,16,127000,126900,59492,-850992,-852592,OK
747.547,TraderOne,Tick,6246,6260,-14,14,127200,126900,59467,-851567,-854367,OK
747.765,TraderOne,Tick,6246,6260,-14,14,127200,126900,59467,-851567,-854367,OK
